fname,datetime,date,hour,file_size
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240816_1800.wav,2024-08-16T18:00:00Z,2024-08-16,18,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240817_0610.wav,2024-08-17T06:10:00Z,2024-08-17,6,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240817_0800.wav,2024-08-17T08:00:00Z,2024-08-17,8,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240817_0810.wav,2024-08-17T08:10:00Z,2024-08-17,8,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240817_1100.wav,2024-08-17T11:00:00Z,2024-08-17,11,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240817_1110.wav,2024-08-17T11:10:00Z,2024-08-17,11,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240817_1410.wav,2024-08-17T14:10:00Z,2024-08-17,14,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240818_0500.wav,2024-08-18T05:00:00Z,2024-08-18,5,111396908
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240818_0610.wav,2024-08-18T06:10:00Z,2024-08-18,6,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240819_0600.wav,2024-08-19T06:00:00Z,2024-08-19,6,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240819_0700.wav,2024-08-19T07:00:00Z,2024-08-19,7,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240819_0710.wav,2024-08-19T07:10:00Z,2024-08-19,7,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240819_1710.wav,2024-08-19T17:10:00Z,2024-08-19,17,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240820_0600.wav,2024-08-20T06:00:00Z,2024-08-20,6,111390764
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240820_0700.wav,2024-08-20T07:00:00Z,2024-08-20,7,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240820_0710.wav,2024-08-20T07:10:00Z,2024-08-20,7,111421484
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240820_0900.wav,2024-08-20T09:00:00Z,2024-08-20,9,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240820_1100.wav,2024-08-20T11:00:00Z,2024-08-20,11,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240820_1500.wav,2024-08-20T15:00:00Z,2024-08-20,15,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240821_0510.wav,2024-08-21T05:10:00Z,2024-08-21,5,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240821_0810.wav,2024-08-21T08:10:00Z,2024-08-21,8,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240821_1000.wav,2024-08-21T10:00:00Z,2024-08-21,10,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240821_1800.wav,2024-08-21T18:00:00Z,2024-08-21,18,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240822_1000.wav,2024-08-22T10:00:00Z,2024-08-22,10,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240822_1010.wav,2024-08-22T10:10:00Z,2024-08-22,10,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240822_1610.wav,2024-08-22T16:10:00Z,2024-08-22,16,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240823_0710.wav,2024-08-23T07:10:00Z,2024-08-23,7,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240823_1201.wav,2024-08-23T12:01:00Z,2024-08-23,12,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240823_1300.wav,2024-08-23T13:00:00Z,2024-08-23,13,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240823_1500.wav,2024-08-23T15:00:00Z,2024-08-23,15,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240823_1600.wav,2024-08-23T16:00:00Z,2024-08-23,16,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240824_1110.wav,2024-08-24T11:10:00Z,2024-08-24,11,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240824_1300.wav,2024-08-24T13:00:00Z,2024-08-24,13,111421484
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240824_1410.wav,2024-08-24T14:10:00Z,2024-08-24,14,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240824_1511.wav,2024-08-24T15:11:00Z,2024-08-24,15,111403052
