label,accuracy,f1,recall,precision,model_path,dataset
niiniizemi,0.8911111111111111,0.8852459016393444,0.9264705882352942,0.8475336322869955,step3_model_training/mlruns/388903047945866758/7b03759298b1480d8980f809db4574c2,tune
tsukutsukuboushi,0.7777777777777778,0.537037037037037,0.38666666666666666,0.8787878787878788,step3_model_training/mlruns/388903047945866758/7b03759298b1480d8980f809db4574c2,tune
aburazemi,0.9333333333333332,0.9162011173184356,0.95906432748538,0.8770053475935828,step3_model_training/mlruns/388903047945866758/7b03759298b1480d8980f809db4574c2,test
higurashi,0.9688888888888888,0.7358490566037735,0.8125,0.6724137931034483,step3_model_training/mlruns/388903047945866758/7b03759298b1480d8980f809db4574c2,test
minminzemi,0.92,0.8129870129870129,0.7002237136465325,0.9690402476780186,step3_model_training/mlruns/388903047945866758/7b03759298b1480d8980f809db4574c2,test
niiniizemi,0.8755555555555555,0.879957127545552,0.960233918128655,0.8120672601384767,step3_model_training/mlruns/388903047945866758/7b03759298b1480d8980f809db4574c2,test
tsukutsukuboushi,0.8533333333333334,0.6228571428571428,0.4780701754385965,0.8934426229508197,step3_model_training/mlruns/388903047945866758/7b03759298b1480d8980f809db4574c2,test
aburazemi,0.8933333333333333,0.85,0.7555555555555555,0.9714285714285714,step3_model_training/mlruns/388903047945866758/35c09e0d265947b8964455560ae72a0e,tune
higurashi,0.9488888888888888,0.25806451612903225,0.16666666666666666,0.5714285714285714,step3_model_training/mlruns/388903047945866758/35c09e0d265947b8964455560ae72a0e,tune
minminzemi,0.9444444444444444,0.883720930232558,0.8796296296296297,0.8878504672897196,step3_model_training/mlruns/388903047945866758/35c09e0d265947b8964455560ae72a0e,tune
niiniizemi,0.9066666666666666,0.9009433962264152,0.9362745098039216,0.8681818181818182,step3_model_training/mlruns/388903047945866758/35c09e0d265947b8964455560ae72a0e,tune
tsukutsukuboushi,0.8,0.5871559633027523,0.4266666666666667,0.9411764705882352,step3_model_training/mlruns/388903047945866758/35c09e0d265947b8964455560ae72a0e,tune
aburazemi,0.9033333333333332,0.8632075471698113,0.8026315789473685,0.9336734693877552,step3_model_training/mlruns/388903047945866758/35c09e0d265947b8964455560ae72a0e,test
higurashi,0.9622222222222222,0.575,0.4791666666666667,0.71875,step3_model_training/mlruns/388903047945866758/35c09e0d265947b8964455560ae72a0e,test
minminzemi,0.9333333333333332,0.863013698630137,0.8456375838926175,0.8811188811188811,step3_model_training/mlruns/388903047945866758/35c09e0d265947b8964455560ae72a0e,test
niiniizemi,0.9044444444444444,0.9034792368125704,0.9415204678362572,0.8683926645091694,step3_model_training/mlruns/388903047945866758/35c09e0d265947b8964455560ae72a0e,test
tsukutsukuboushi,0.8638888888888889,0.6474820143884892,0.4934210526315789,0.9414225941422594,step3_model_training/mlruns/388903047945866758/35c09e0d265947b8964455560ae72a0e,test
aburazemi,0.8088888888888889,0.7361963190184049,0.6666666666666666,0.821917808219178,step3_model_training/mlruns/388903047945866758/b6c00d173fa845c7ad34bd1df42d13f5,tune
higurashi,0.9488888888888888,0.5306122448979592,0.5416666666666666,0.52,step3_model_training/mlruns/388903047945866758/b6c00d173fa845c7ad34bd1df42d13f5,tune
minminzemi,0.9511111111111112,0.8999999999999999,0.9166666666666666,0.8839285714285714,step3_model_training/mlruns/388903047945866758/b6c00d173fa845c7ad34bd1df42d13f5,tune
niiniizemi,0.8977777777777778,0.8949771689497716,0.9607843137254902,0.8376068376068376,step3_model_training/mlruns/388903047945866758/b6c00d173fa845c7ad34bd1df42d13f5,tune
tsukutsukuboushi,0.7444444444444445,0.5490196078431373,0.4666666666666667,0.6666666666666666,step3_model_training/mlruns/388903047945866758/b6c00d173fa845c7ad34bd1df42d13f5,tune
aburazemi,0.8227777777777778,0.7361455748552522,0.6505847953216374,0.8476190476190476,step3_model_training/mlruns/388903047945866758/b6c00d173fa845c7ad34bd1df42d13f5,test
higurashi,0.9488888888888888,0.6260162601626017,0.8020833333333334,0.5133333333333333,step3_model_training/mlruns/388903047945866758/b6c00d173fa845c7ad34bd1df42d13f5,test
minminzemi,0.9483333333333334,0.8919860627177699,0.8590604026845637,0.927536231884058,step3_model_training/mlruns/388903047945866758/b6c00d173fa845c7ad34bd1df42d13f5,test
niiniizemi,0.885,0.8894821142552055,0.9742690058479532,0.8182711198428291,step3_model_training/mlruns/388903047945866758/b6c00d173fa845c7ad34bd1df42d13f5,test
tsukutsukuboushi,0.7766666666666666,0.524822695035461,0.4868421052631579,0.5692307692307692,step3_model_training/mlruns/388903047945866758/b6c00d173fa845c7ad34bd1df42d13f5,test
aburazemi,0.9488888888888888,0.934844192634561,0.9166666666666666,0.953757225433526,step3_model_training/mlruns/388903047945866758/2c529f657d734de89bea8f0f50329ffa,tune
higurashi,0.9622222222222222,0.48484848484848486,0.3333333333333333,0.8888888888888888,step3_model_training/mlruns/388903047945866758/2c529f657d734de89bea8f0f50329ffa,tune
minminzemi,0.9066666666666666,0.8055555555555556,0.8055555555555556,0.8055555555555556,step3_model_training/mlruns/388903047945866758/2c529f657d734de89bea8f0f50329ffa,tune
niiniizemi,0.8644444444444445,0.8635346756152125,0.946078431372549,0.7942386831275721,step3_model_training/mlruns/388903047945866758/2c529f657d734de89bea8f0f50329ffa,tune
tsukutsukuboushi,0.7977777777777778,0.5767441860465117,0.4133333333333334,0.953846153846154,step3_model_training/mlruns/388903047945866758/2c529f657d734de89bea8f0f50329ffa,tune
aburazemi,0.9272222222222222,0.9059583632447954,0.922514619883041,0.8899858956276445,step3_model_training/mlruns/388903047945866758/2c529f657d734de89bea8f0f50329ffa,test
higurashi,0.9694444444444444,0.6745562130177515,0.59375,0.7808219178082192,step3_model_training/mlruns/388903047945866758/2c529f657d734de89bea8f0f50329ffa,test
minminzemi,0.925,0.8424737456242706,0.8076062639821029,0.8804878048780488,step3_model_training/mlruns/388903047945866758/2c529f657d734de89bea8f0f50329ffa,test
niiniizemi,0.8566666666666667,0.8626198083067091,0.9473684210526316,0.7917888563049853,step3_model_training/mlruns/388903047945866758/2c529f657d734de89bea8f0f50329ffa,test
tsukutsukuboushi,0.87,0.6608695652173913,0.5,0.97435897435897445,step3_model_training/mlruns/388903047945866758/2c529f657d734de89bea8f0f50329ffa,test
aburazemi,0.8777777777777778,0.8509485094850949,0.8722222222222222,0.8306878306878307,step3_model_training/mlruns/388903047945866758/947dca2b5b05443da2974e11c974eae5,tune
higurashi,0.9466666666666668,0,0,0,step3_model_training/mlruns/388903047945866758/947dca2b5b05443da2974e11c974eae5,tune
minminzemi,0.9177777777777778,0.832579185520362,0.8518518518518519,0.8141592920353983,step3_model_training/mlruns/388903047945866758/947dca2b5b05443da2974e11c974eae5,tune
niiniizemi,0.8711111111111111,0.861904761904762,0.8872549019607843,0.8379629629629629,step3_model_training/mlruns/388903047945866758/947dca2b5b05443da2974e11c974eae5,tune
tsukutsukuboushi,0.7911111111111111,0.587719298245614,0.44666666666666666,0.8589743589743589,step3_model_training/mlruns/388903047945866758/947dca2b5b05443da2974e11c974eae5,tune
aburazemi,0.8572222222222222,0.8181174805378627,0.8450292397660819,0.7928669410150891,step3_model_training/mlruns/388903047945866758/947dca2b5b05443da2974e11c974eae5,test
higurashi,0.9377777777777778,0.11111111111111112,0.07291666666666667,0.23333333333333336,step3_model_training/mlruns/388903047945866758/947dca2b5b05443da2974e11c974eae5,test
minminzemi,0.9177777777777778,0.8287037037037037,0.8008948545861297,0.8585131894484412,step3_model_training/mlruns/388903047945866758/947dca2b5b05443da2974e11c974eae5,test
niiniizemi,0.8961111111111111,0.8957055214723926,0.9391812865497076,0.8560767590618337,step3_model_training/mlruns/388903047945866758/947dca2b5b05443da2974e11c974eae5,test
tsukutsukuboushi,0.8633333333333333,0.6583333333333334,0.5197368421052632,0.8977272727272727,step3_model_training/mlruns/388903047945866758/947dca2b5b05443da2974e11c974eae5,test
aburazemi,0.8644444444444445,0.8134556574923547,0.7388888888888889,0.9047619047619048,step3_model_training/mlruns/388903047945866758/92f4a6777bc143c7a71df8633b937829,tune
higurashi,0.9555555555555556,0.33333333333333337,0.20833333333333337,0.8333333333333334,step3_model_training/mlruns/388903047945866758/92f4a6777bc143c7a71df8633b937829,tune
minminzemi,0.9311111111111112,0.8584474885844748,0.8703703703703703,0.8468468468468469,step3_model_training/mlruns/388903047945866758/92f4a6777bc143c7a71df8633b937829,tune
niiniizemi,0.9,0.8931116389548693,0.9215686274509804,0.8663594470046083,step3_model_training/mlruns/388903047945866758/92f4a6777bc143c7a71df8633b937829,tune
tsukutsukuboushi,0.7755555555555556,0.5073170731707317,0.3466666666666667,0.9454545454545454,step3_model_training/mlruns/388903047945866758/92f4a6777bc143c7a71df8633b937829,tune
aburazemi,0.8711111111111111,0.8198757763975155,0.7719298245614035,0.8741721854304636,step3_model_training/mlruns/388903047945866758/92f4a6777bc143c7a71df8633b937829,test
higurashi,0.9655555555555556,0.5753424657534247,0.4375,0.84,step3_model_training/mlruns/388903047945866758/92f4a6777bc143c7a71df8633b937829,test
minminzemi,0.9305555555555556,0.8574686431014824,0.8411633109619687,0.8744186046511628,step3_model_training/mlruns/388903047945866758/92f4a6777bc143c7a71df8633b937829,test
niiniizemi,0.8822222222222222,0.8847826086956522,0.952046783625731,0.8263959390862944,step3_model_training/mlruns/388903047945866758/92f4a6777bc143c7a71df8633b937829,test
tsukutsukuboushi,0.845,0.5714285714285714,0.40789473684210525,0.953846153846154,step3_model_training/mlruns/388903047945866758/92f4a6777bc143c7a71df8633b937829,test
aburazemi,0.8466666666666667,0.7781350482315113,0.6722222222222223,0.9236641221374046,step3_model_training/mlruns/388903047945866758/c949fb742cf54660849b98576f506485,tune
higurashi,0.9511111111111112,0.5217391304347826,0.5,0.5454545454545454,step3_model_training/mlruns/388903047945866758/c949fb742cf54660849b98576f506485,tune
minminzemi,0.92,0.830188679245283,0.8148148148148148,0.8461538461538461,step3_model_training/mlruns/388903047945866758/c949fb742cf54660849b98576f506485,tune
niiniizemi,0.8377777777777777,0.8388520971302429,0.931372549019608,0.7630522088353414,step3_model_training/mlruns/388903047945866758/c949fb742cf54660849b98576f506485,tune
tsukutsukuboushi,0.7133333333333334,0.287292817679558,0.17333333333333334,0.8387096774193549,step3_model_training/mlruns/388903047945866758/c949fb742cf54660849b98576f506485,tune
aburazemi,0.8844444444444445,0.8338658146964857,0.7631578947368421,0.9190140845070424,step3_model_training/mlruns/388903047945866758/c949fb742cf54660849b98576f506485,test
higurashi,0.9633333333333334,0.7053571428571428,0.8229166666666666,0.6171875,step3_model_training/mlruns/388903047945866758/c949fb742cf54660849b98576f506485,test
minminzemi,0.9172222222222224,0.8253223915592027,0.7874720357941835,0.8669950738916257,step3_model_training/mlruns/388903047945866758/c949fb742cf54660849b98576f506485,test
niiniizemi,0.8333333333333334,0.845679012345679,0.9614035087719298,0.7548209366391184,step3_model_training/mlruns/388903047945866758/c949fb742cf54660849b98576f506485,test
tsukutsukuboushi,0.8094444444444444,0.4156729131175469,0.2675438596491228,0.931297709923664,step3_model_training/mlruns/388903047945866758/c949fb742cf54660849b98576f506485,test
aburazemi,0.9355555555555556,0.9234828496042216,0.9722222222222222,0.8793969849246231,step3_model_training/mlruns/388903047945866758/05cb4469c3e44cc5bf11105f772458f7,tune
higurashi,0.9577777777777776,0.3448275862068966,0.20833333333333337,1,step3_model_training/mlruns/388903047945866758/05cb4469c3e44cc5bf11105f772458f7,tune
minminzemi,0.9111111111111112,0.8275862068965517,0.8888888888888888,0.7741935483870968,step3_model_training/mlruns/388903047945866758/05cb4469c3e44cc5bf11105f772458f7,tune
niiniizemi,0.7555555555555555,0.7868217054263567,0.9950980392156864,0.6506410256410257,step3_model_training/mlruns/388903047945866758/05cb4469c3e44cc5bf11105f772458f7,tune
tsukutsukuboushi,0.8177777777777778,0.6525423728813559,0.5133333333333333,0.8953488372093024,step3_model_training/mlruns/388903047945866758/05cb4469c3e44cc5bf11105f772458f7,tune
aburazemi,0.9166666666666666,0.8980978260869565,0.966374269005848,0.8388324873096447,step3_model_training/mlruns/388903047945866758/05cb4469c3e44cc5bf11105f772458f7,test
higurashi,0.9722222222222222,0.6666666666666667,0.5208333333333334,0.925925925925926,step3_model_training/mlruns/388903047945866758/05cb4469c3e44cc5bf11105f772458f7,test
minminzemi,0.9172222222222224,0.8378672470076169,0.8612975391498882,0.815677966101695,step3_model_training/mlruns/388903047945866758/05cb4469c3e44cc5bf11105f772458f7,test
niiniizemi,0.7644444444444445,0.7998111425873465,0.9906432748538012,0.6706254948535234,step3_model_training/mlruns/388903047945866758/05cb4469c3e44cc5bf11105f772458f7,test
tsukutsukuboushi,0.8866666666666667,0.7243243243243244,0.5877192982456141,0.943661971830986,step3_model_training/mlruns/388903047945866758/05cb4469c3e44cc5bf11105f772458f7,test
aburazemi,0.8266666666666667,0.7234042553191489,0.5666666666666667,1,step3_model_training/mlruns/388903047945866758/4e1c98ca11c0448fad34e34637bf30c9,tune
higurashi,0.9577777777777776,0.5957446808510638,0.5833333333333334,0.6086956521739131,step3_model_training/mlruns/388903047945866758/4e1c98ca11c0448fad34e34637bf30c9,tune
minminzemi,0.9088888888888887,0.8240343347639485,0.8888888888888888,0.768,step3_model_training/mlruns/388903047945866758/4e1c98ca11c0448fad34e34637bf30c9,tune
niiniizemi,0.8822222222222222,0.8764568764568765,0.9215686274509804,0.8355555555555556,step3_model_training/mlruns/388903047945866758/4e1c98ca11c0448fad34e34637bf30c9,tune
tsukutsukuboushi,0.7622222222222222,0.4676616915422886,0.31333333333333335,0.9215686274509804,step3_model_training/mlruns/388903047945866758/4e1c98ca11c0448fad34e34637bf30c9,tune
aburazemi,0.855,0.7736339982653946,0.652046783625731,0.9509594882729212,step3_model_training/mlruns/388903047945866758/4e1c98ca11c0448fad34e34637bf30c9,test
higurashi,0.9616666666666668,0.684931506849315,0.78125,0.6097560975609756,step3_model_training/mlruns/388903047945866758/4e1c98ca11c0448fad34e34637bf30c9,test
minminzemi,0.9105555555555556,0.8244274809160306,0.8456375838926175,0.8042553191489362,step3_model_training/mlruns/388903047945866758/4e1c98ca11c0448fad34e34637bf30c9,test
niiniizemi,0.8783333333333333,0.8809135399673735,0.9473684210526316,0.823170731707317,step3_model_training/mlruns/388903047945866758/4e1c98ca11c0448fad34e34637bf30c9,test
tsukutsukuboushi,0.83,0.5127388535031847,0.3530701754385965,0.936046511627907,step3_model_training/mlruns/388903047945866758/4e1c98ca11c0448fad34e34637bf30c9,test
aburazemi,0.8844444444444445,0.847953216374269,0.8055555555555556,0.8950617283950617,step3_model_training/mlruns/388903047945866758/c5184afb44a74b67b39f9bcf3f8475c0,tune
higurashi,0.9511111111111112,0.35294117647058826,0.25,0.6,step3_model_training/mlruns/388903047945866758/c5184afb44a74b67b39f9bcf3f8475c0,tune
minminzemi,0.9333333333333332,0.8543689320388349,0.8148148148148148,0.8979591836734694,step3_model_training/mlruns/388903047945866758/c5184afb44a74b67b39f9bcf3f8475c0,tune
niiniizemi,0.8755555555555555,0.8703703703703703,0.9215686274509804,0.8245614035087719,step3_model_training/mlruns/388903047945866758/c5184afb44a74b67b39f9bcf3f8475c0,tune
tsukutsukuboushi,0.7733333333333333,0.495049504950495,0.3333333333333333,0.9615384615384616,step3_model_training/mlruns/388903047945866758/c5184afb44a74b67b39f9bcf3f8475c0,tune
aburazemi,0.9122222222222224,0.8829629629629631,0.8713450292397661,0.8948948948948949,step3_model_training/mlruns/388903047945866758/c5184afb44a74b67b39f9bcf3f8475c0,test
higurashi,0.9627777777777776,0.578616352201258,0.4791666666666667,0.7301587301587301,step3_model_training/mlruns/388903047945866758/c5184afb44a74b67b39f9bcf3f8475c0,test
minminzemi,0.9122222222222224,0.8063725490196079,0.7360178970917226,0.8915989159891599,step3_model_training/mlruns/388903047945866758/c5184afb44a74b67b39f9bcf3f8475c0,test
niiniizemi,0.8527777777777777,0.8551120831055221,0.9146198830409356,0.8028747433264887,step3_model_training/mlruns/388903047945866758/c5184afb44a74b67b39f9bcf3f8475c0,test
tsukutsukuboushi,0.84,0.5527950310559007,0.3903508771929825,0.946808510638298,step3_model_training/mlruns/388903047945866758/c5184afb44a74b67b39f9bcf3f8475c0,test
aburazemi,0.8911111111111111,0.8563049853372435,0.8111111111111111,0.906832298136646,step3_model_training/mlruns/388903047945866758/d5ae21e4ea544ec98053dbebbd52906e,tune
higurashi,0.9666666666666668,0.5714285714285715,0.4166666666666667,0.9090909090909092,step3_model_training/mlruns/388903047945866758/d5ae21e4ea544ec98053dbebbd52906e,tune
minminzemi,0.9177777777777778,0.8340807174887893,0.8611111111111112,0.808695652173913,step3_model_training/mlruns/388903047945866758/d5ae21e4ea544ec98053dbebbd52906e,tune
niiniizemi,0.9088888888888887,0.9026128266033254,0.931372549019608,0.8755760368663594,step3_model_training/mlruns/388903047945866758/d5ae21e4ea544ec98053dbebbd52906e,tune
tsukutsukuboushi,0.7911111111111111,0.5480769230769231,0.38,0.9827586206896552,step3_model_training/mlruns/388903047945866758/d5ae21e4ea544ec98053dbebbd52906e,tune
aburazemi,0.9283333333333332,0.9047970479704796,0.8961988304093568,0.9135618479880776,step3_model_training/mlruns/388903047945866758/d5ae21e4ea544ec98053dbebbd52906e,test
higurashi,0.9788888888888888,0.7934782608695653,0.7604166666666666,0.8295454545454546,step3_model_training/mlruns/388903047945866758/d5ae21e4ea544ec98053dbebbd52906e,test
minminzemi,0.9155555555555556,0.8288288288288289,0.8232662192393736,0.8344671201814059,step3_model_training/mlruns/388903047945866758/d5ae21e4ea544ec98053dbebbd52906e,test
niiniizemi,0.9061111111111112,0.9055338177752934,0.9473684210526316,0.867237687366167,step3_model_training/mlruns/388903047945866758/d5ae21e4ea544ec98053dbebbd52906e,test
tsukutsukuboushi,0.8605555555555555,0.624813153961136,0.4583333333333333,0.9812206572769951,step3_model_training/mlruns/388903047945866758/d5ae21e4ea544ec98053dbebbd52906e,test
aburazemi,0.9044444444444444,0.8716417910447761,0.8111111111111111,0.9419354838709676,step3_model_training/mlruns/388903047945866758/1d5bbdb0cb8a404c82bcaea5af2d7201,tune
higurashi,0.9622222222222222,0.6382978723404256,0.625,0.6521739130434783,step3_model_training/mlruns/388903047945866758/1d5bbdb0cb8a404c82bcaea5af2d7201,tune
minminzemi,0.9311111111111112,0.8516746411483254,0.8240740740740741,0.8811881188118812,step3_model_training/mlruns/388903047945866758/1d5bbdb0cb8a404c82bcaea5af2d7201,tune
niiniizemi,0.8444444444444444,0.8464912280701754,0.946078431372549,0.7658730158730159,step3_model_training/mlruns/388903047945866758/1d5bbdb0cb8a404c82bcaea5af2d7201,tune
tsukutsukuboushi,0.8377777777777777,0.7181467181467182,0.62,0.8532110091743119,step3_model_training/mlruns/388903047945866758/1d5bbdb0cb8a404c82bcaea5af2d7201,tune
aburazemi,0.8977777777777778,0.8620689655172414,0.8406432748538012,0.8846153846153846,step3_model_training/mlruns/388903047945866758/1d5bbdb0cb8a404c82bcaea5af2d7201,test
higurashi,0.9705555555555556,0.7534883720930233,0.84375,0.680672268907563,step3_model_training/mlruns/388903047945866758/1d5bbdb0cb8a404c82bcaea5af2d7201,test
minminzemi,0.9238888888888888,0.8302354399008673,0.7494407158836689,0.9305555555555556,step3_model_training/mlruns/388903047945866758/1d5bbdb0cb8a404c82bcaea5af2d7201,test
niiniizemi,0.8394444444444444,0.8521739130434782,0.9742690058479532,0.7572727272727273,step3_model_training/mlruns/388903047945866758/1d5bbdb0cb8a404c82bcaea5af2d7201,test
tsukutsukuboushi,0.8794444444444445,0.7343941248470012,0.6578947368421053,0.8310249307479224,step3_model_training/mlruns/388903047945866758/1d5bbdb0cb8a404c82bcaea5af2d7201,test
aburazemi,0.9288888888888888,0.912568306010929,0.9277777777777778,0.8978494623655914,step3_model_training/mlruns/388903047945866758/096d571769d342eb95a5a8abbf0aa346,tune
higurashi,0.9444444444444444,0.35897435897435903,0.2916666666666667,0.4666666666666667,step3_model_training/mlruns/388903047945866758/096d571769d342eb95a5a8abbf0aa346,tune
minminzemi,0.9311111111111112,0.8597285067873304,0.8796296296296297,0.8407079646017699,step3_model_training/mlruns/388903047945866758/096d571769d342eb95a5a8abbf0aa346,tune
niiniizemi,0.8977777777777778,0.892018779342723,0.931372549019608,0.8558558558558559,step3_model_training/mlruns/388903047945866758/096d571769d342eb95a5a8abbf0aa346,tune
tsukutsukuboushi,0.8111111111111111,0.6351931330472103,0.49333333333333335,0.891566265060241,step3_model_training/mlruns/388903047945866758/096d571769d342eb95a5a8abbf0aa346,tune
aburazemi,0.9194444444444444,0.8995148995148994,0.9488304093567252,0.855072463768116,step3_model_training/mlruns/388903047945866758/096d571769d342eb95a5a8abbf0aa346,test
higurashi,0.9516666666666668,0.4790419161676647,0.4166666666666667,0.5633802816901409,step3_model_training/mlruns/388903047945866758/096d571769d342eb95a5a8abbf0aa346,test
minminzemi,0.9355555555555556,0.8696629213483147,0.8657718120805369,0.873589164785553,step3_model_training/mlruns/388903047945866758/096d571769d342eb95a5a8abbf0aa346,test
niiniizemi,0.8883333333333333,0.8908202064095601,0.95906432748538,0.8316430020283976,step3_model_training/mlruns/388903047945866758/096d571769d342eb95a5a8abbf0aa346,test
tsukutsukuboushi,0.8666666666666667,0.6730245231607629,0.5416666666666666,0.8884892086330936,step3_model_training/mlruns/388903047945866758/096d571769d342eb95a5a8abbf0aa346,test
aburazemi,0.9155555555555556,0.886904761904762,0.8277777777777777,0.9551282051282052,step3_model_training/mlruns/388903047945866758/38333719527c44f78b7f9ea659c2aa80,tune
higurashi,0.9422222222222222,0.2352941176470588,0.16666666666666666,0.4,step3_model_training/mlruns/388903047945866758/38333719527c44f78b7f9ea659c2aa80,tune
minminzemi,0.9133333333333332,0.8169014084507044,0.8055555555555556,0.8285714285714286,step3_model_training/mlruns/388903047945866758/38333719527c44f78b7f9ea659c2aa80,tune
niiniizemi,0.9,0.8899755501222494,0.8921568627450981,0.8878048780487805,step3_model_training/mlruns/388903047945866758/38333719527c44f78b7f9ea659c2aa80,tune
tsukutsukuboushi,0.7377777777777778,0.3723404255319149,0.23333333333333336,0.9210526315789472,step3_model_training/mlruns/388903047945866758/38333719527c44f78b7f9ea659c2aa80,tune
aburazemi,0.9072222222222224,0.8754660700969426,0.8581871345029239,0.893455098934551,step3_model_training/mlruns/388903047945866758/38333719527c44f78b7f9ea659c2aa80,test
higurashi,0.9683333333333334,0.6415094339622642,0.53125,0.8095238095238095,step3_model_training/mlruns/388903047945866758/38333719527c44f78b7f9ea659c2aa80,test
minminzemi,0.9122222222222224,0.8149882903981264,0.7785234899328859,0.855036855036855,step3_model_training/mlruns/388903047945866758/38333719527c44f78b7f9ea659c2aa80,test
niiniizemi,0.9105555555555556,0.9090909090909092,0.9415204678362572,0.87882096069869,step3_model_training/mlruns/388903047945866758/38333719527c44f78b7f9ea659c2aa80,test
tsukutsukuboushi,0.8033333333333333,0.39590443686006827,0.2543859649122807,0.8923076923076924,step3_model_training/mlruns/388903047945866758/38333719527c44f78b7f9ea659c2aa80,test
aburazemi,0.9333333333333332,0.9162011173184358,0.9111111111111112,0.9213483146067416,step3_model_training/mlruns/388903047945866758/0d630ce3a45a49b58d9c98ac123e5e86,tune
higurashi,0.9577777777777776,0.3448275862068966,0.20833333333333337,1,step3_model_training/mlruns/388903047945866758/0d630ce3a45a49b58d9c98ac123e5e86,tune
minminzemi,0.9244444444444444,0.8333333333333334,0.7870370370370371,0.8854166666666666,step3_model_training/mlruns/388903047945866758/0d630ce3a45a49b58d9c98ac123e5e86,tune
niiniizemi,0.8777777777777778,0.8780487804878049,0.9705882352941176,0.8016194331983806,step3_model_training/mlruns/388903047945866758/0d630ce3a45a49b58d9c98ac123e5e86,tune
tsukutsukuboushi,0.8111111111111111,0.6082949308755761,0.44,0.9850746268656716,step3_model_training/mlruns/388903047945866758/0d630ce3a45a49b58d9c98ac123e5e86,tune
aburazemi,0.9188888888888888,0.896011396011396,0.9195906432748538,0.8736111111111111,step3_model_training/mlruns/388903047945866758/0d630ce3a45a49b58d9c98ac123e5e86,test
higurashi,0.9655555555555556,0.5694444444444444,0.4270833333333333,0.8541666666666666,step3_model_training/mlruns/388903047945866758/0d630ce3a45a49b58d9c98ac123e5e86,test
minminzemi,0.9288888888888888,0.843520782396088,0.7718120805369127,0.9299191374663072,step3_model_training/mlruns/388903047945866758/0d630ce3a45a49b58d9c98ac123e5e86,test
niiniizemi,0.87,0.8768421052631579,0.9742690058479532,0.7971291866028708,step3_model_training/mlruns/388903047945866758/0d630ce3a45a49b58d9c98ac123e5e86,test
tsukutsukuboushi,0.855,0.6189781021897811,0.4649122807017544,0.925764192139738,step3_model_training/mlruns/388903047945866758/0d630ce3a45a49b58d9c98ac123e5e86,test
aburazemi,0.96,0.9516129032258064,0.9833333333333332,0.921875,step3_model_training/mlruns/388903047945866758/7c66aa3bc5d340d68cc8da96202cc32b,tune
higurashi,0.9511111111111112,0.3125,0.20833333333333337,0.625,step3_model_training/mlruns/388903047945866758/7c66aa3bc5d340d68cc8da96202cc32b,tune
minminzemi,0.9355555555555556,0.8687782805429864,0.8888888888888888,0.8495575221238938,step3_model_training/mlruns/388903047945866758/7c66aa3bc5d340d68cc8da96202cc32b,tune
niiniizemi,0.8622222222222222,0.8669527896995708,0.9901960784313726,0.7709923664122137,step3_model_training/mlruns/388903047945866758/7c66aa3bc5d340d68cc8da96202cc32b,tune
tsukutsukuboushi,0.8155555555555556,0.6311111111111111,0.4733333333333334,0.9466666666666668,step3_model_training/mlruns/388903047945866758/7c66aa3bc5d340d68cc8da96202cc32b,tune
aburazemi,0.9388888888888888,0.9235048678720444,0.9707602339181286,0.8806366047745358,step3_model_training/mlruns/388903047945866758/7c66aa3bc5d340d68cc8da96202cc32b,test
higurashi,0.9666666666666668,0.625,0.5208333333333334,0.78125,step3_model_training/mlruns/388903047945866758/7c66aa3bc5d340d68cc8da96202cc32b,test
minminzemi,0.9355555555555556,0.8693693693693694,0.8635346756152126,0.8752834467120182,step3_model_training/mlruns/388903047945866758/7c66aa3bc5d340d68cc8da96202cc32b,test
niiniizemi,0.8211111111111111,0.8375378405650856,0.9707602339181286,0.7364685004436557,step3_model_training/mlruns/388903047945866758/7c66aa3bc5d340d68cc8da96202cc32b,test
tsukutsukuboushi,0.875,0.6879334257975035,0.543859649122807,0.9358490566037736,step3_model_training/mlruns/388903047945866758/7c66aa3bc5d340d68cc8da96202cc32b,test
aburazemi,0.9311111111111112,0.9146005509641874,0.9222222222222224,0.907103825136612,step3_model_training/mlruns/388903047945866758/124b6ae678a94ddeb2fa70746dd79243,tune
higurashi,0.9555555555555556,0.33333333333333337,0.20833333333333337,0.8333333333333334,step3_model_training/mlruns/388903047945866758/124b6ae678a94ddeb2fa70746dd79243,tune
minminzemi,0.92,0.830188679245283,0.8148148148148148,0.8461538461538461,step3_model_training/mlruns/388903047945866758/124b6ae678a94ddeb2fa70746dd79243,tune
niiniizemi,0.9,0.8926014319809069,0.9166666666666666,0.8697674418604651,step3_model_training/mlruns/388903047945866758/124b6ae678a94ddeb2fa70746dd79243,tune
tsukutsukuboushi,0.8066666666666666,0.6233766233766234,0.48,0.8888888888888888,step3_model_training/mlruns/388903047945866758/124b6ae678a94ddeb2fa70746dd79243,tune
aburazemi,0.9166666666666666,0.8949579831932774,0.9342105263157896,0.8588709677419355,step3_model_training/mlruns/388903047945866758/124b6ae678a94ddeb2fa70746dd79243,test
higurashi,0.9627777777777776,0.5620915032679739,0.4479166666666667,0.7543859649122807,step3_model_training/mlruns/388903047945866758/124b6ae678a94ddeb2fa70746dd79243,test
minminzemi,0.9216666666666666,0.8331360946745562,0.7874720357941835,0.8844221105527639,step3_model_training/mlruns/388903047945866758/124b6ae678a94ddeb2fa70746dd79243,test
